code,parent_code,name,level,alias_code,in_final_sut,comment
at_3830_11,at_3830,"treatment of paper waste, recycling",5,A_PAPR,True,
at_3830_12,at_3830,"treatment of mixed metal waste, recycling",5,A_MM_RECY,True,
at_3830_13,at_3830,"treatment of non-ferrous mixed metal waste, recycling",5,A_NF_RECY,True,
at_3830_14,at_3830,"treatment of other non-ferrous metal waste, recycling",5,A_ONFW,True,
at_3830_15,at_3830,"treatment of precious metal waste, recycling",5,A_PREW,True,
at_3830_16,at_3830,"treatment of rubber and plastic waste, recycling",5,A_PLAW,True,
at_3830_17,at_3830,"treatment of sewage waste, recycling",5,A_SE_RECY,True,
at_3830_18,at_3830,"treatment of steel waste, recycling",5,A_STEW,True,
at_3830_19,at_3830,"treatment of unsorted waste, recycling",5,A_UN_RECY,True,
at_3830_20,at_3830,"treatment of textil waste, recycling",5,A_TE_RECY,True,
at_3830_21,at_3830,"treatment of other vehicle, recycling",5,A_OMOTO,True,
at_3830_22,at_3830,recycling of aluminium,5,A_ALUW,True,
at_3830_23,at_3830,recycling of ash,5,A_ASHW,True,
at_3830_24,at_3830,production of recycling of glass service,5,A_GLAW,True,
at_3830_25,at_3830,production of recycling of wood services,5,A_WOOW,True,
at_3830_26,at_3830,production of secondary raw materials,5,A_RYMS,True,
at_39,at_e,Remediation activities and other waste management services,2,,,
at_390,at_39,Remediation activities and other waste management services,3,,,
at_3900,at_390,Remediation activities and other waste management services,4,,,
am,,"market activity, total",0,,,
M_Wheat,am,market of Wheat,1,,True,
M_Germe,am,market of germ of maize,1,,True,
M_Germt,am,market of germ of wheat,1,,True,
M_Maizn,am,market of Maize (corn),1,,True,
M_Ricey,am,"market of Rice paddy, other (not husked)",1,,True,
M_Sorgm,am,market of Sorghum,1,,True,
M_Barly,am,market of barley,1,,True,
M_Barld,am,"market of barley, pearled",1,,True,
M_Barlt,am,market of pot barley,1,,True,
M_Ryee,am,market of Rye,1,,True,
M_Oatss,am,"market of Oats, seed",1,,True,
M_Oatsd,am,"market of Oats, other",1,,True,
M_Millt,am,market of Millet,1,,True,
M_Trite,am,market of Triticale,1,,True,
M_Buckt,am,market of Buckwheat,1,,True,
M_Fonio,am,market of Fonio,1,,True,
M_Quina,am,market of Quinoa,1,,True,
M_Canad,am,market of Canary seed,1,,True,
M_Ceres,am,market of Other cereals n.e.c.,1,,True,
M_Graid,am,market of mixed grain,1,,True,
M_Aspas,am,market of Asparagus,1,,True,
M_Cabbs,am,market of Cabbages,1,,True,
M_Cauli,am,market of Cauliflowers and broccoli,1,,True,
M_Letty,am,market of Lettuce and chicory,1,,True,
M_Spinh,am,market of Spinach,1,,True,
M_Artis,am,market of Artichokes,1,,True,
M_Casss,am,market of Cassava leaves,1,,True,
M_Wates,am,market of Watermelons,1,,True,
M_Melon,am,market of Cantaloupes and other melons,1,,True,
M_Chiln,am,"market of Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1,,True,
M_Cucus,am,market of Cucumbers and gherkins,1,,True,
M_Eggpl,am,market of Eggplants (aubergines),1,,True,
M_Tomas,am,market of Tomatoes,1,,True,
M_Pumps,am,"market of Pumpkins, squash and gourds",1,,True,
M_Okraa,am,market of okra,1,,True,
M_Beann,am,"market of Beans, green",1,,True,
M_Stris,am,market of string bean,1,,True,
M_Peasn,am,"market of Peas, green",1,,True,
M_Vegleg_nes,am,"market of Broad beans and horse beans, green",1,,True,
M_Carrs,am,market of Carrots and turnips,1,,True,
M_Garlc,am,market of Green garlic,1,,True,
M_Onioy,am,"market of onion, dry",1,,True,
M_Onion,am,"market of onion, shallots (green)",1,,True,
M_Leeks,am,market of Leeks and other alliaceous vegetables,1,,True,
M_Roots,am,"market of Other root, bulb and tuberous vegetables, n.e.c.",1,,True,
M_Mushs,am,market of Mushrooms and truffles,1,,True,
M_oVege_fresh,am,"market of Vegetables, fresh, n.e.c.",1,,True,
M_Avocs,am,market of Avocados,1,,True,
M_Banas,am,market of Bananas,1,,True,
M_Plans,am,market of Plantains and cooking bananas,1,,True,
M_Dates,am,market of Dates,1,,True,
M_Figss,am,market of Figs,1,,True,
M_Mangs,am,"market of Mangoes, guavas and mangosteens",1,,True,
M_Papas,am,market of Papayas,1,,True,
M_Pines,am,market of Pineapples,1,,True,
M_frtrop_nes,am,"market of Other tropical and subtropical fruits, n.e.c.",1,,True,
M_Grapf,am,market of Pomelos and grapefruits,1,,True,
M_Lemos,am,market of Lemons and limes,1,,True,
M_Orans,am,market of Oranges,1,,True,
M_Tmand,am,"market of Tangerines, mandarins, clementines",1,,True,
M_oFru_cit,am,"market of Other citrus fruit, n.e.c.",1,,True,
M_Graps,am,market of Grapes,1,,True,
M_Appls,am,market of Apples,1,,True,
M_Pears,am,market of pear,1,,True,
M_Quins,am,market of quinc,1,,True,
M_Apris,am,market of Apricots,1,,True,
M_Chers,am,market of cherry,1,,True,
M_Cherr,am,market of sour cherry,1,,True,
M_Peacs,am,market of Peaches and nectarines,1,,True,
M_Plums,am,market of Plums and sloes,1,,True,
M_oFru_pom,am,market of pome fruit nes,1,,True,
M_oFru_ston,am,"market of stone fruit, fresh nes",1,,True,
M_Currs,am,market of Currants and gooseberries,1,,True,
M_Gooss,am,market of Gooseberries,1,,True,
M_Kiwi,am,market of Kiwi fruit,1,,True,
M_Rasps,am,"market of Raspberries, blackberries, mulberries and loganberries",1,,True,
M_Stras,am,market of Strawberries,1,,True,
M_Blues,am,market of blueberry,1,,True,
M_Crans,am,market of cranberry,1,,True,
M_Berrs,am,market of berry nes,1,,True,
M_Caros,am,market of Locust beans (carobs),1,,True,
M_Perss,am,market of persimmon,1,,True,
M_Cashe,am,market of cashewapple,1,,True,
M_oFru_fresh,am,"market of fruit, fresh nes",1,,True,
M_Almol,am,"market of Almonds, in shell",1,,True,
M_Cashl,am,"market of Cashew nuts, in shell",1,,True,
M_Chest,am,"market of Chestnuts, in shell",1,,True,
M_Hazel,am,"market of Hazelnuts, in shell",1,,True,
M_Pists,am,"market of Pistachios, in shell",1,,True,
M_Walnl,am,"market of Walnuts, in shell",1,,True,
M_Brazl,am,"market of Brazil nuts, in shell",1,,True,
M_Arecs,am,market of areca nut,1,,True,
M_Kola,am,market of kolanut,1,,True,
M_Nutss,am,market of nut nes,1,,True,
M_Soybs,am,market of Soya beans,1,,True,
M_Groul,am,"market of Groundnuts, in shell",1,,True,
M_Cottd,am,market of Cottonseed,1,,True,
M_Linsd,am,market of Linseed,1,,True,
M_Mustd,am,market of Mustard seed,1,,True,
M_Raped,am,market of Rape or colza seed,1,,True,
M_Sesad,am,market of Sesame seed,1,,True,
M_Sunfd,am,market of Sunflower seed,1,,True,
M_Saffd,am,market of Safflower seed,1,,True,
M_Poppd,am,market of Poppy seed,1,,True,
M_Melonse,am,market of melonseed,1,,True,
M_Hempd,am,market of hempseed,1,,True,
M_Oilss,am,market of oilseed nes,1,,True,
M_Castd,am,market of castor bean,1,,True,
M_Olivs,am,market of Olives,1,,True,
M_Cocon,am,"market of Coconuts, in shell",1,,True,
M_Copra,am,market of Copra,1,,True,
M_Kapot,am,market of kapok fruit,1,,True,
M_Tung_nuts,am,market of tung nut,1,,True,
M_Jojod,am,market of jojoba seed,1,,True,
M_Kari,am,market of karite nut (sheanut),1,,True,
M_Talld,am,market of tallowtree seed,1,,True,
M_Kapol,am,market of kapokseed in shell,1,,True,
M_Kapod,am,"market of kapokseed, shelled",1,,True,
M_Potas,am,market of Potatoes,1,,True,
M_Cassa,am,"market of Cassava, fresh",1,,True,
M_Cassd,am,"market of Cassava, dry",1,,True,
M_Swees,am,market of Sweet potatoes,1,,True,
M_Yams,am,market of Yams,1,,True,
M_Taro,am,market of Taro,1,,True,
M_Coffn,am,"market of Coffee, green",1,,True,
M_Teaa,am,market of Tea leaves,1,,True,
M_Mate,am,market of Maté leaves,1,,True,
M_Cocoa,am,market of Cocoa beans,1,,True,
M_Pepp,am,"market of Pepper (Piper spp.), raw",1,,True,
M_Nutms,am,"market of Nutmeg, mace, cardamoms, raw",1,,True,
M_Anisr,am,"market of Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1,,True,
M_Cinn,am,"market of Cinnamon and cinnamon-tree flowers, raw",1,,True,
M_Clovs,am,"market of Cloves (whole stems), raw",1,,True,
M_Gingr,am,"market of Ginger, raw",1,,True,
M_Vania,am,"market of Vanilla, raw",1,,True,
M_Hops,am,market of Hop cones,1,,True,
M_Chics,am,market of Chicory roots,1,,True,
M_Spics,am,"market of Other stimulant, spice and aromatic crops, n.e.c.",1,,True,
M_Beany,am,"market of Beans, dry",1,,True,
M_Broay,am,"market of Broad beans and horse beans, dry",1,,True,
M_Chick,am,"market of Chick peas, dry",1,,True,
M_Lents,am,"market of Lentils, dry",1,,True,
M_Peasy,am,"market of Peas, dry",1,,True,
M_Cowpea,am,"market of Cow peas, dry",1,,True,
M_Piges,am,"market of Pigeon peas, dry",1,,True,
M_Bambs,am,"market of Bambara beans, dry",1,,True,
M_Vetcs,am,market of Vetches,1,,True,
M_Lupis,am,market of Lupins,1,,True,
M_Pulss,am,market of Other pulses n.e.c,1,,True,
M_Sugat,am,market of Sugar beet,1,,True,
M_Sugae,am,market of Sugar cane,1,,True,
M_Sugacrs,am,market of Other sugar crops n.e.c.,1,,True,
M_Maize,am,market of Maize for forage and silage,1,,True,
M_Cer_prep,am,"market of Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets",1,,True,
M_Flaxw,am,"market of Flax; raw or retted, but not spun",1,,True,
M_Hemp,am,"market of True hemp, raw or retted",1,,True,
M_Kapo_bre,am,"market of Kapok fibre, raw",1,,True,
M_Ramie,am,market of ramie,1,,True,
M_Sisal,am,market of sisal,1,,True,
M_Agavs,am,market of agave fibre nes,1,,True,
M_Manila,am,market of abaca manila hemp,1,,True,
M_Coirr,am,market of coir,1,,True,
M_oFibrs,am,"market of Other fibre crops, raw, n.e.c.",1,,True,
M_Peppt,am,"market of peppermint, spearmint",1,,True,
M_Pyred,am,"market of pyrethrum, dried flower",1,,True,
M_Rubber,am,"market of Natural rubber in primary forms or in plates, sheets or strip",1,,True,
M_Tobac,am,market of Unmanufactured tobacco,1,,True,
M_Catmeat,am,market of Cattle,1,,True,
M_Bufmeat,am,market of Buffalo,1,,True,
M_Shemeat,am,market of Sheep,1,,True,
M_Goameat,am,market of Goats,1,,True,
M_Pigmeat,am,market of Swine / pigs,1,,True,
M_Polmeat,am,market of Poultry,1,,True,
M_Catmilk,am,market of Raw milk of cattle,1,,True,
M_Bufmilk,am,market of Raw milk of buffalo,1,,True,
M_Shemilk,am,market of Raw milk of sheep,1,,True,
M_Coamilk,am,market of Raw milk of goats,1,,True,
M_Cammilk,am,market of Raw milk of camel,1,,True,
M_Eggsl,am,"market of Hen eggs in shell, fresh",1,,True,
M_Othanpr,am,market of Other animal products,1,,True,
M_Honel,am,market of Natural honey,1,,True,
M_Snaia,am,"market of Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",1,,True,
M_Silk_ree,am,market of Silk-worm cocoons suitable for reeling,1,,True,
M_Silk_wool,am,"market of wool, silk-worm cocoon",1,,True,
M_Hide_cow,am,market of Raw hides and skins of cattle,1,,True,
M_Hide_buff,am,market of Raw hides and skins of buffaloes,1,,True,
M_Skin_she,am,market of Raw hides and skins of sheep or lambs,1,,True,
M_Skin_goat,am,market of Raw hides and skins of goats or kids,1,,True,
M_Beesx,am,market of Beeswax,1,,True,
M_FORE,am,market of Wood in the rough,1,,True,
M_FISH,am,market of Fish and other fishing products,1,,True,
M_ANTH,am,market of anthracite,1,,True,
M_OTBC,am,market of other bituminous coal,1,,True,
M_COKC,am,market of coking coal,1,,True,
M_PATF,am,market of Patent fuel and similar solid fuels manufactured from hard coal,1,,True,
M_LIBC,am,market of lignite/brown coal,1,,True,
M_SUBC,am,market of sub-bituminous coal,1,,True,
M_BKBP,am,market of Brown coal briquettes and similar solid fuels,1,,True,
M_PEAT,am,market of Peat,1,,True,
M_COIL,am,"market of Petroleum oils and oils obtained from bituminous minerals, crude",1,,True,
M_GASL,am,"market of Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",1,,True,
M_GASE,am,"market of Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",1,,True,
M_ORAN,am,market of Uranium and thorium ores and concentrates,1,,True,
M_IRON,am,"market of Iron ores and concentrates, other than roasted iron pyrites",1,,True,
M_COPO,am,"market of Copper, ores and concentrates",1,,True,
M_NIKO,am,market of Nickel ores and concentrates,1,,True,
M_ALUO,am,market of Aluminium ores and concentrates,1,,True,
M_PREO,am,market of Precious metal ores and concentrates,1,,True,
M_ONFO,am,market of Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates),1,,True,
M_STON,am,market of Stone and gypsum,1,,True,
M_SDCL,am,market of sand and clay,1,,True,
M_CHMF,am,market of Chemical and fertilizer minerals,1,,True,
M_elec_POWO,am,"market of electricity by tide, wave, ocean",1,,True,
M_POWE,am,market of Electricity by solar thermal,1,,True,
M_MBFG,am,market of blast furnace gas,1,,True,
M_MOSG,am,market of oxygen steel furnace gas,1,,True,
M_MGWG,am,market of gas works gas,1,,True,
M_MBIO,am,market of biogas,1,,True,
M_OGPL,am,market of other hydrocarbons,1,,True,
M_HWAT,am,market of Steam and hot water,1,,True,
M_WATR,am,market of Natural water,1,,True,
M_Meat_beef,am,"market of Meat of cattle, fresh or chilled",1,,True,
M_Beef_led,am,"market of meat of cattle boneless, fresh or chilled",1,,True,
M_Beef_veal,am,"market of meat of cattle, boneless",1,,True,
M_Meat_buff,am,"market of Meat of buffalo, fresh or chilled",1,,True,
M_Meat_pig,am,"market of Meat of pigs, fresh or chilled",1,,True,
M_Pork_led,am,"market of meat of pig boneless, fresh or chilled",1,,True,
M_Pork_chilled,am,"market of meat of pig with the bone, fresh or chilled",1,,True,
M_Meat_rabb,am,"market of Meat of rabbits and hares, fresh or chilled",1,,True,
M_Meat_shee,am,"market of Meat of sheep, fresh or chilled",1,,True,
M_Meat_goat,am,"market of Meat of goat, fresh or chilled",1,,True,
M_Meat_ocAM,am,"market of Meat of camels and camelids, fresh or chilled",1,,True,
M_Meat_hors,am,market of horse meat,1,,True,
M_Meat_mule,am,market of meat of mules,1,,True,
M_Meat_ass,am,market of meat of asses,1,,True,
M_Meat_othe,am,market of meat of other domestic rodents,1,,True,
M_Meat_game,am,market of game meat,1,,True,
M_Meat_chic,am,"market of Meat of chickens, fresh or chilled",1,,True,
M_Meat_duck,am,"market of Meat of ducks, fresh or chilled",1,,True,
M_Meat_goos,am,"market of Meat of geese, fresh or chilled",1,,True,
M_Meat_turk,am,"market of Meat of turkeys, fresh or chilled",1,,True,
M_Offae_cow,am,"market of Edible offal of cattle, fresh, chilled or frozen",1,,True,
M_Offas_buff,am,"market of Edible offal of buffalo, fresh, chilled or frozen",1,,True,
M_Offae_pigs,am,"market of Edible offal of pigs, fresh, chilled or frozen",1,,True,
M_Offae_shee,am,"market of Edible offal of sheep, fresh, chilled or frozen",1,,True,
M_Offas_goat,am,"market of Edible offal of goat, fresh, chilled or frozen",1,,True,
M_Offas_hors,am,market of offal of horses,1,,True,
M_Offas_came,am,"market of offal of camels, edibles",1,,True,
M_Fat_live,am,market of fatty liver preparations,1,,True,
M_Offa_chick,am,market of offal and liver of chickens,1,,True,
M_Offa_duck,am,market of offal and liver of ducks,1,,True,
M_Offa_geese,am,market of offal and liver of geese,1,,True,
M_Offa_turkey,am,market of offal and liver of turkey,1,,True,
M_Pork_ham,am,"market of Pig meat, cuts, salted, dried or smoked (bacon and ham)",1,,True,
M_Beef_smoked,am,"market of bovine meat, salted, dried or smoked",1,,True,
M_Beef_ked,am,"market of beef and veal, dried, salted, smoked",1,,True,
M_Meat_drie,am,"market of Other meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",1,,True,
M_Beef_ges,am,market of sausage of beef and veal,1,,True,
M_Pork_ges,am,market of sausage of pork,1,,True,
M_Pork_pig,am,market of sausage of other meat,1,,True,
M_Meat_extr,am,"market of Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates",1,,True,
M_Meat_prnes,am,market of Prepared dishes and meals based on meat,1,,True,
M_Pork_ons,am,market of Pig Meat Preparations,1,,True,
M_Meat_nes,am,"market of meat, prepared nes",1,,True,
M_Beef_ons,am,market of beef and veal preparations nes,1,,True,
M_Beef_nes,am,market of beef and veal preparations nes,1,,True,
M_Live_prep,am,market of liver preparation,1,,True,
M_FSHP,am,"market of Prepared and preserved fish, crustaceans, molluscs and other aquatic invertebrates",1,,True,
M_Fruprep,am,market of Prepared fruit products.,1,,True,
M_Potan,am,"market of Potatoes, frozen",1,,True,
M_Sween,am,"market of sweet corn, frozen",1,,True,
M_Juice_toma,am,market of Tomato juice,1,,True,
M_Juice_vege,am,market of Other vegetable juices,1,,True,
M_Mush_can,am,market of canned mushroom,1,,True,
M_Mush_dry,am,market of dried mushroom,1,,True,
M_Tomad,am,"market of tomato, peeled (o/t vinegar)",1,,True,
M_Sweed,am,"market of sweet corn, prepared or preserved",1,,True,
M_Tomae,am,market of paste of tomatoes,1,,True,
M_Raiss,am,market of Raisins,1,,True,
M_Plum,am,"market of Plums, dried",1,,True,
M_Figsd,am,"market of Fruit, edible; figs, fresh or dried",1,,True,
M_Apriy,am,"market of Fruit, edible; apricots, dried",1,,True,
M_Frudry,am,"market of fruit, dried nes",1,,True,
M_Grou_shld,am,"market of Groundnuts, shelled",1,,True,
M_Almod,am,"market of Almonds, shelled",1,,True,
M_Haze_shld,am,"market of Hazelnuts, shelled",1,,True,
M_Cashd,am,"market of Cashew nuts, shelled",1,,True,
M_Brazd,am,"market of brazil nut, shelled",1,,True,
M_Walnd,am,"market of walnut, shelled",1,,True,
M_Cocod,am,"market of coconut, desiccated",1,,True,
M_Juice_oran_con,am,"market of orange juice, concentrated",1,,True,
M_Juice_oran,am,market of juice of orange,1,,True,
M_Juice_grapfrt,am,market of juice of grapefruit,1,,True,
M_Juice_grapef,am,"market of grapefruit juice, concentrated",1,,True,
M_Juice_pine,am,market of juice of pineapples,1,,True,
M_Juice_pine_con,am,"market of juice of pineapples, concentrated",1,,True,
M_Juice_grapes,am,market of Grape juice,1,,True,
M_Juice_appl,am,market of apple juice,1,,True,
M_Juice_appl_con,am,"market of apple juice, concentrated",1,,True,
M_Juice_lemo_con,am,"market of lemon juice, concentrated",1,,True,
M_Juice_lemo,am,market of juice of lemon,1,,True,
M_Juice_mang,am,market of juice of mango,1,,True,
M_Juice_frui,am,market of juice of fruits nes,1,,True,
M_Juice_tang,am,"market of juice of tangerine, mandarin and clementin",1,,True,
M_Pined,am,"market of pineapple, canned",1,,True,
M_Peanr,am,market of peanut butter,1,,True,
M_Grou_prep,am,"market of Nuts, groundnuts and other seeds, roasted, salted or otherwise prepared n.e.c.",1,,True,
M_Nuts,am,"market of Other prepared and preserved fruits and nuts, n.e.c.",1,,True,
M_Fat_nes,am,market of Animal fats,1,,True,
M_Fat_pig,am,"market of Fats, of pig and poultry, unrendered",1,,True,
M_Fat_cow,am,"market of Cattle fat, unrendered",1,,True,
M_Fat_buff,am,"market of Buffalo fat, unrendered",1,,True,
M_Fat_sheep,am,"market of Sheep fat, unrendered",1,,True,
M_Fat_goat,am,"market of Goat fat, unrendered",1,,True,
M_Fat_poul,am,market of fat of poultry,1,,True,
M_Fat_othe,am,market of fat of other camelids,1,,True,
M_Fat_cam,am,market of fat of camels,1,,True,
M_Lard,am,market of lard,1,,True,
M_Fat_poul_ren,am,"market of Poultry fat, rendered",1,,True,
M_Tallw,am,market of Tallow,1,,True,
M_Lardl,am,market of lard stearine and lard oil,1,,True,
M_Oils_nes,am,market of animal oil and fats nes,1,,True,
M_Oil_hydr,am,"market of Animal fats and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",1,,True,
M_Oil_soyb,am,market of Soya bean oil,1,,True,
M_Oil_grou,am,market of Groundnut oil,1,,True,
M_Oil_saff,am,market of oil of safflower seed,1,,True,
M_Oil_sunf,am,market of oil of sunflower seed,1,,True,
M_Oil_rape,am,market of oil of rapeseed or canola oil,1,,True,
M_Oil_must,am,market of oil of mustard seed,1,,True,
M_Oil_palm,am,market of Palm oil,1,,True,
M_Oil_coco,am,market of Coconut oil,1,,True,
M_Oil_olive,am,"market of Olive oil, crude",1,,True,
M_Oil_olivres,am,market of Oil of olive residues,1,,True,
M_Oil_cott,am,market of Cottonseed oil,1,,True,
M_Oil_pal_ker,am,market of oil of palm kernel,1,,True,
M_Oil_lins,am,market of oil of linseed,1,,True,
M_Oil_maiz,am,market of oil of maize,1,,True,
M_Oil_sesa,am,market of oil of sesame seed,1,,True,
M_Oil_tung,am,market of oil of tung nuts,1,,True,
M_Oil_hemp,am,market of oil of hempseed,1,,True,
M_Oil_kapo,am,market of oil of kapok,1,,True,
M_Oil_popp,am,market of oil of poppy seed,1,,True,
M_Oil_rice,am,market of oil of rice bran,1,,True,
M_palm,am,market of oil palm fruit,1,,True,
M_vOil_nes,am,market of oil of vegetable origin nes,1,,True,
M_cOil_beans,am,market of oil of castor beans,1,,True,
M_Vegew,am,market of vegetable tallow,1,,True,
M_Butts,am,market of butter of karite nuts,1,,True,
M_Margd,am,market of liquid margarine,1,,True,
M_Margt,am,market of margarine and shortening,1,,True,
M_Cotton,am,market of Cotton linters,1,,True,
M_Ckcopra,am,market of cake of copra,1,,True,
M_Ckcotton,am,market of cake of cottonseed,1,,True,
M_Ckgound,am,market of cake of groundnuts,1,,True,
M_Ckkapok,am,market of cake of kapok,1,,True,
M_Cklins,am,market of cake of linseed,1,,True,
M_Ckmaize,am,market of cake of maize,1,,True,
M_Ckmust,am,market of cake of mustard seed,1,,True,
M_Ckpalm,am,market of cake of palm kernel,1,,True,
M_Ckrapes,am,market of cake of rapeseed,1,,True,
M_Ckriceb,am,market of cake of rice bran,1,,True,
M_Cksaffl,am,market of cake of safflower seed,1,,True,
M_Cksesam,am,market of cake of sesame seed,1,,True,
M_Cksoyb,am,market of cake of soybeans,1,,True,
M_Cksunf,am,market of cake of sunflower seed,1,,True,
M_Fat_sub,am,market of Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,1,,True,
M_Creah,am,"market of Cream, fresh",1,,True,
M_Wheyh,am,market of Whey,1,,True,
M_Whey_con,am,"market of whey, condensed",1,,True,
M_Milk_skim_buff,am,market of skim milk of buffalo,1,,True,
M_Milk_skim_cow,am,market of skim milk of cows,1,,True,
M_Milk_skim_she,am,market of skim sheep milk,1,,True,
M_Milk_skim_dried,am,market of dry skim cow milk,1,,True,
M_Whey_dry,am,market of dry whey,1,,True,
M_Milk_dry,am,market of dry buttermilk,1,,True,
M_Buttk,am,"market of buttermilk, curdled milk, acidified milk",1,,True,
M_Yoght,am,market of yoghurt,1,,True,
M_Butt_cow,am,market of butter of cow milk,1,,True,
M_Ghee_cow,am,market of ghee from cow milk,1,,True,
M_Butt_buff,am,market of butter of buffalo milk,1,,True,
M_Ghee_buff,am,"market of ghee, from buffalo milk",1,,True,
M_Butt_sheep,am,market of butter and ghee of sheep milk,1,,True,
M_Butt_goat,am,market of butter of goat milk,1,,True,
M_Chee_cow_sk,am,market of cheese from skimmed cow milk,1,,True,
M_Chee_cow_wh,am,market of cheese from whole cow milk,1,,True,
M_Wheye,am,market of whey cheese,1,,True,
M_Chee_buff,am,"market of Cheese from milk of buffalo, fresh or processed",1,,True,
M_Chee_sheep,am,"market of Cheese from milk of sheep, fresh or processed",1,,True,
M_Chee_goat,am,"market of Cheese from milk of goats, fresh or processed",1,,True,
M_Chee_proc,am,"market of Cheese, fresh or processed, n.e.c.",1,,True,
M_Casen,am,market of Casein,1,,True,
M_Milk_prod,am,market of Dairy products n.e.c.,1,,True,
M_Flour_whea,am,market of Wheat and meslin flour,1,,True,
M_Flour_rye,am,market of flour of rye,1,,True,
M_Flour_sorg,am,market of flour of sorghum,1,,True,
M_Flour_buck,am,market of flour of buckwheat,1,,True,
M_Flour_foni,am,market of flour of fonio,1,,True,
M_Flour_barl,am,market of barley flour and grit,1,,True,
M_Flour_trit,am,market of flour of triticale,1,,True,
M_Flour_mixe,am,market of flour of mixed grain,1,,True,
M_Cer_brkf,am,market of Other cereal grain products (including corn flakes),1,,True,
M_Rice_milhusk,am,"market of Rice, semi- or wholly milled, or husked",1,,True,
M_Rice_mill,am,"market of rice, milled",1,,True,
M_Rice_brok,am,"market of rice, broken",1,,True,
M_Rice_husk,am,market of Husked rice,1,,True,
M_Flour_frui,am,market of flour of fruits,1,,True,
M_Flour_maiz,am,market of flour of maize,1,,True,
M_Flour_mill,am,market of flour of millet,1,,True,
M_Flour_must,am,market of flour of mustard seed,1,,True,
M_Flour_pota,am,market of flour of potatoes,1,,True,
M_Flour_puls,am,market of flour of pulses,1,,True,
M_Flour_rice,am,market of flour of rice,1,,True,
M_Flour_root,am,market of flour of roots and tubers nes,1,,True,
M_Flour_cass,am,market of flour of cassava,1,,True,
M_Mixes,am,market of Mixes and doughs for the preparation of bakers' wares,1,,True,
M_Frucr,am,market of other fructose and syrup,1,,True,
M_Lacte,am,market of lactose,1,,True,
M_Isoge,am,market of isoglucose,1,,True,
M_Sugarn,am,market of sugar and syrups nes,1,,True,
M_Gluce,am,market of glucose and dextrose,1,,True,
M_Gluten_mais,am,market of maize gluten,1,,True,
M_Gluten_wht,am,market of wheat gluten,1,,True,
M_Starch_cass,am,market of starch of cassava,1,,True,
M_Starch_maiz,am,market of starch of maize,1,,True,
M_Starch_pota,am,market of starch of potatoes,1,,True,
M_Starch_rice,am,market of starch of rice,1,,True,
M_Starch_whea,am,market of starch of wheat,1,,True,
M_Tapia,am,market of tapioca of cassava,1,,True,
M_Tapis,am,market of tapioca of potatoes,1,,True,
M_feed_energy,am,market of Animal energy feed,1,,True,
M_feed_protein,am,market of Anomal protein feed,1,,True,
M_Wafes,am,market of wafers,1,,True,
M_Pasty,am,market of Pastry goods and cakes,1,,True,
M_Bread,am,market of Bread and other bakers' wares,1,,True,
M_Sugar_nc,am,"market of sugar, non-centrifugal",1,,True,
M_Sugar_rc,am,"market of sugar, raw centrifugal",1,,True,
M_Molas,am,market of Molasses,1,,True,
M_Coco_pas,am,"market of Cocoa paste, whether or not defatted",1,,True,
M_Coco_but,am,"market of Cocoa butter, fat and oil",1,,True,
M_Coco_pow,am,market of cocoa powder and cake,1,,True,
M_Chocs,am,market of Chocolate Products nes,1,,True,
M_Macai,am,"market of Uncooked pasta, not stuffed or otherwise prepared",1,,True,
M_Coffe_roas,am,"market of Coffee, decaffeinated or roasted",1,,True,
M_Coff_ext,am,market of coffee extract,1,,True,
M_Coff_sub,am,market of coffee substitutes,1,,True,
M_Chily,am,"market of Chillies and peppers, dry (capsicum spp., pimenta), processed",1,,True,
M_Flour_nes,am,market of Other food products,1,,True,
M_Soyate,am,market of soya paste,1,,True,
M_Soyace,am,market of soya sauce,1,,True,
M_Meat_homo,am,"market of Meat preparations; homogenised preparations of meat, meat offal blood or insects",1,,True,
M_Vegeh,am,"market of Homogenised vegetables, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",1,,True,
M_Fruhom,am,"market of Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised, cooked preparations",1,,True,
M_Soyard,am,market of soya curd,1,,True,
M_Malt_ext,am,market of malt extract,1,,True,
M_Bev_dstl,am,"market of beverage, distilled alcoholic",1,,True,
M_Wine,am,market of Sparkling wine of fresh grapes,1,,True,
M_Grapt,am,"market of Wine of fresh grapes,except sparkling wine",1,,True,
M_Cider,am,"market of Cider, perry, mead and other fermented beverages, except wine of fresh grapes and beer made from malt",1,,True,
M_Bev_ferm,am,market of rice-fermented beverage,1,,True,
M_Beer_barl,am,market of beer of barley,1,,True,
